Pass & Stow + cast,Liberty Bell,4,Jeopardy Pavlovs
Passaic state,New Jersey,7,Jeopardy Pavlovs
Passat automaker,Volkswagen,5,Jeopardy Pavlovs
"Passenger 57 + Blade, films",Wesley Snipes,4,Jeopardy Pavlovs
"Passepartout + book, movie",Around the World in 80 Days,4,Jeopardy Pavlovs
Password host,Allen Ludden,4,Jeopardy Pavlovs
"Pat Conroy novel + Conroy novel, Tom Wingo, South Carolina, sister",The Prince of Tides,5,Jeopardy Pavlovs
"Pat Conroy's novel + Marine novel, family",The Great Santini,4,Jeopardy Pavlovs
Pat Morita film + nominated,The Karate Kid,4,Jeopardy Pavlovs
"Pat Robertson + hosted, show",The 700 Club,5,Jeopardy Pavlovs
Patek Philippe + one,a watch,4,Jeopardy Pavlovs
Paterson + state,New Jersey,4,Jeopardy Pavlovs
"Patricia Cornwell + artist Walter Sickert, Killer",Jack the Ripper,4,Jeopardy Pavlovs
"Patrick Bateman + 2000 film, Christian Bale, Bret Easton Ellis book",American Psycho,4,Jeopardy Pavlovs
Patrick Dennis,Auntie Mame,8,Jeopardy Pavlovs
Patrick Duffy + Man,Man From Atlantis,4,Jeopardy Pavlovs
Patrick Swayze bouncer film + 1989 Patrick Swayze film,Road House,5,Jeopardy Pavlovs
Patriotic group,Sons of Liberty,4,Jeopardy Pavlovs
"Patriots QB + 2002, 2007, sixth-round",Tom Brady,8,Jeopardy Pavlovs
Patriots coach + Jets,Bill Parcells,4,Jeopardy Pavlovs
Patriots head coach,Bill Belichick,5,Jeopardy Pavlovs
Patron Saint of Scotland,St. Andrew,10,Jeopardy Pavlovs
"Patti Page song + hit, official song of a southern state",Tennessee Waltz,5,Jeopardy Pavlovs
"Patti, Maxine and Lavern + singing",Andrews Sisters,5,Jeopardy Pavlovs
"Patton Museum + Armor, fort, Kentucky",Fort Knox,10,Jeopardy Pavlovs
"Patty Hearst was kidnapped + 1974, group",Symbionese Liberation Army,4,Jeopardy Pavlovs
Paul Baumer + novel,All Quiet on the Western Front,8,Jeopardy Pavlovs
Paul Brown Stadium,Cincinnati Bengals,4,Jeopardy Pavlovs
"Paul David Hewson + birth name, stage name",Bono,10,Jeopardy Pavlovs
"Paul Gauguin + 1891, island, Home",Tahiti,5,Jeopardy Pavlovs
Paul McCartney & Wings + Bond theme,Live And Let Die,6,Jeopardy Pavlovs
Paul McCartney band,Wings,5,Jeopardy Pavlovs
Paul McCartney for ebony and Ivory,Stevie Wonder,4,Jeopardy Pavlovs
Paul McCartney's real first name,James,5,Jeopardy Pavlovs
Paul Michael Glaser & David Soul series + TV,Starsky & Hutch,8,Jeopardy Pavlovs
"Paul Morel + D.H. Lawrence novel, character",Sons and Lovers,4,Jeopardy Pavlovs
"Paul Newman legal film + 1982 film, legal drama, lawyer, Try",The Verdict,5,Jeopardy Pavlovs
"Paul Newman's character + 50 hard boiled eggs, eat 50, film",Cool Hand Luke,9,Jeopardy Pavlovs
Paul Revere city + state capital,Boston,9,Jeopardy Pavlovs
"Paul Scofield as Thomas More + 1966, film",A Man for All Seasons,6,Jeopardy Pavlovs
"Paul Scott's ""The Raj Quartet"" + ""The Raj Quartet"" miniseries",The Jewel in the Crown,5,Jeopardy Pavlovs
"Paul Simon + ways are there to leave your lover, How many ways",50,4,Jeopardy Pavlovs
Paul Theroux novel + Central America,The Mosquito Coast,4,Jeopardy Pavlovs
"Paul Tibbets + 1945, August, bomber, pilot",Enola Gay,7,Jeopardy Pavlovs
Paul von Hindenburg nationality,Germany,4,Jeopardy Pavlovs
Pavlova + fruit,New Zealand,4,Jeopardy Pavlovs
Pavonine + bird,peacock,4,Jeopardy Pavlovs
"Pawnee, Indiana",Parks and Recreation,8,Jeopardy Pavlovs
Pawtucket + state,Rhode Island,6,Jeopardy Pavlovs
Pawtuxet + Pilgrims,Squanto,6,Jeopardy Pavlovs
"Pax Romana + first, Roman emperor, year",Augustus,15,Jeopardy Pavlovs
"Paxton designed + 1851, building, Joseph Paxton, London",The Crystal Palace,4,Jeopardy Pavlovs
Pb from the Latin plumbum + element,lead,11,Jeopardy Pavlovs
Peace Garden state,North Dakota,6,Jeopardy Pavlovs
"Peace and Freedom Party + 2012 presidential, actress",Roseanne Barr,5,Jeopardy Pavlovs
Peace with Israel + Egyptian,Anwar Sadat,4,Jeopardy Pavlovs
Peach flavored bourbon + liqueur,Southern Comfort,5,Jeopardy Pavlovs
Peacock Throne + country,Iran,4,Jeopardy Pavlovs
Peak XV + 1865,Mount Everest,6,Jeopardy Pavlovs
Peak in California + mountain range,Cascades,5,Jeopardy Pavlovs
Peanuts cartoonist,Charles Schulz,7,Jeopardy Pavlovs
Peanuts creator,Charles Schulz,5,Jeopardy Pavlovs
"Pearl Bailey + 1967, musical","Hello, Dolly",4,Jeopardy Pavlovs
Pearl Harbor + Hawaiian island,Oahu,5,Jeopardy Pavlovs
Pearl Harbor Memorial + sunken battleship,Arizona,5,Jeopardy Pavlovs
"Pearl Harbor ship + attack, memorial, U.S.",U.S.S. Arizona,4,Jeopardy Pavlovs
Pearl Jam singer,Eddie Vedder,4,Jeopardy Pavlovs
"Peary + 1909, first",North Pole,4,Jeopardy Pavlovs
Pebbles and Bam Bam + TV,Fred Flintstone,4,Jeopardy Pavlovs
Pecos state + State whose counties,Texas,5,Jeopardy Pavlovs
Pedro II country,Brazil,9,Jeopardy Pavlovs
Pedro country,Portugal,5,Jeopardy Pavlovs
"Peebles' pet shop + ape, Mr. Peebles",Magilla Gorilla,4,Jeopardy Pavlovs
Peel in the Avengers + Emma Peel,Diana Rigg,4,Jeopardy Pavlovs
"Peeping Tom + looking at whom, legend",Lady Godiva,7,Jeopardy Pavlovs
Peggy Sue + 1950s,Buddy Holly,5,Jeopardy Pavlovs
Peking opera + diplomat,M. Butterfly,4,Jeopardy Pavlovs
Pelham Grenville,P.G. Wodehouse,4,Jeopardy Pavlovs
Peloponnesus + country,Greece,6,Jeopardy Pavlovs
Pelé nationality,Brazil,7,Jeopardy Pavlovs
"Penelope Cruz married + Oscar-winner, Spaniard, star",Javier Bardem,4,Jeopardy Pavlovs
Penguins star,Mario Lemieux,4,Jeopardy Pavlovs
Penn State University + teams,Nittany Lions,5,Jeopardy Pavlovs
"Penniman + famous, name",Little Richard,5,Jeopardy Pavlovs
"Pennsylvania Christmas City + Pennsylvania city was founded in 1741, Christmas Eve",Bethlehem,7,Jeopardy Pavlovs
Pennsylvania City named for the home of William Penn's ancestors,Reading,4,Jeopardy Pavlovs
"Pennsylvania Gazette + 1730, 1729, printed",Benjamin Franklin,7,Jeopardy Pavlovs
Pennsylvania State Capitol,Harrisburg,17,Jeopardy Pavlovs
"Pennsylvania assembly + 1706, 1775",Benjamin Franklin,4,Jeopardy Pavlovs
Pennsylvania boundary + Maryland-Pennsylvania,Mason-Dixon Line,5,Jeopardy Pavlovs
Pennsylvania navy,Betsy Ross,4,Jeopardy Pavlovs
"Pennsylvania nuclear + 1979, meltdown",Three Mile Island,4,Jeopardy Pavlovs
"Pennsylvania site + winter of 1777, February 1778, Army, men, Washington",Valley Forge,11,Jeopardy Pavlovs
Pennsylvania town + Civil War,Gettysburg,4,Jeopardy Pavlovs
"Penny Marshall series + Cindy Williams, debut",Laverne & Shirley,5,Jeopardy Pavlovs
Pennybags,Monopoly,6,Jeopardy Pavlovs
"Pennywise the Clown + children, Stephen King",It,5,Jeopardy Pavlovs
Penobscot state,Maine,10,Jeopardy Pavlovs
Pentagon Papers to The New York Times,Daniel Ellsberg,6,Jeopardy Pavlovs
"Pentelic + Greece, material",Marble,4,Jeopardy Pavlovs
"Penthesilea, queen + warriors",Amazons,6,Jeopardy Pavlovs
Pentium processor company,Intel,7,Jeopardy Pavlovs
"People Are People + group, hits, pop",Depeche Mode,4,Jeopardy Pavlovs
People's car in German,Volkswagen,13,Jeopardy Pavlovs
Peoria state,Illinois,5,Jeopardy Pavlovs
Pepe Le Pew animal,Skunk,4,Jeopardy Pavlovs
Pepperdine University city,Malibu,4,Jeopardy Pavlovs
Pepperland + animated,Yellow Submarine,4,Jeopardy Pavlovs
"Pepsi + 1989, Madonna, video",Like A Prayer,4,Jeopardy Pavlovs
Pequod novel + 1851,Moby Dick,13,Jeopardy Pavlovs
Perched upon a bust of Pallas just above my chamber door + poem,The Raven,7,Jeopardy Pavlovs
"Percival Lowell + 1908, canals",Mars,4,Jeopardy Pavlovs
"Percy Spencer + 1946, Raytheon",Microwave oven,7,Jeopardy Pavlovs
"Perekop Isthmus connects + mainland, Ukrainian",Crimea,6,Jeopardy Pavlovs
Pericles + city,Athens,4,Jeopardy Pavlovs
Pern author,Anne McCaffrey,4,Jeopardy Pavlovs
"Perry Farrell + Jane's Addiction, created, music festival",Lollapalooza,4,Jeopardy Pavlovs
Perry Mason author,Erle Stanley Gardner,11,Jeopardy Pavlovs
Persephone + god,Hades,7,Jeopardy Pavlovs
Persepolis + country,Iran,8,Jeopardy Pavlovs
Persian Gulf War + commanded,Norman Schwarzkopf,4,Jeopardy Pavlovs
Persian Gulf island nation + causeway connects this Persian Gulf,Bahrain,13,Jeopardy Pavlovs
Persian apple + fruit,peach,6,Jeopardy Pavlovs
Persian astronomer & poet + century,Omar Khayyam,12,Jeopardy Pavlovs
"Persian king Darius III + 333, B.C., defeated, Issus",Alexander the Great,7,Jeopardy Pavlovs
Personal Jesus,Depeche Mode,7,Jeopardy Pavlovs
Perth Amboy state,New Jersey,6,Jeopardy Pavlovs
"Peru + 1947, Thor Heyerdahl, raft, sailed",Kon-Tiki,6,Jeopardy Pavlovs
Peruvian empire + South American empire,Incas,16,Jeopardy Pavlovs
Pervez Musharraf nationality + president,Pakistan,5,Jeopardy Pavlovs
Pestle,Mortar,6,Jeopardy Pavlovs
Pet Sounds,The Beach Boys,5,Jeopardy Pavlovs
"Pete Malloy and Jim Reed + 60s, 70s, number, show",Adam-12,5,Jeopardy Pavlovs
Pete Townshend band,The Who,4,Jeopardy Pavlovs
Pete Wentz + band,Fall Out Boy,4,Jeopardy Pavlovs
Peter Benchley + 1974,Jaws,8,Jeopardy Pavlovs
"Peter Bogdanovich film + Jeff Bridges, Cybill Shepherd, Cybill Shepherd in her film",The Last Picture Show,4,Jeopardy Pavlovs
"Peter Boyle film + comedy, Gene, man",Young Frankenstein,4,Jeopardy Pavlovs
Peter Capaldi series,Doctor Who,6,Jeopardy Pavlovs
Peter Cetera + band,Chicago,4,Jeopardy Pavlovs
"Peter Falk got the role + Peter Falk series, Peter Falk detective",Columbo,9,Jeopardy Pavlovs
Peter Finch film + posthumous Oscar,Network,6,Jeopardy Pavlovs
"Peter Fonda & Dennis Hopper + 1969 Peter Fonda film, Hopper film",Easy Rider,6,Jeopardy Pavlovs
Peter Gabriel album,So,4,Jeopardy Pavlovs
"Peter Gabriel song + 1986, music video",Sledgehammer,4,Jeopardy Pavlovs
"Peter Garrett band + Australian, Australian band, Beds Are Burning, songs",Midnight Oil,5,Jeopardy Pavlovs
"Peter Gene Hernandez + Hawaiian, stage name, singer",Bruno Mars,4,Jeopardy Pavlovs
Peter Hoeg book,Smilla's Sense of Snow,6,Jeopardy Pavlovs
"Peter Lorre film + 1931, child murderer",M,7,Jeopardy Pavlovs
"Peter Mayhew role + role in ""Star Wars""",Chewbacca,4,Jeopardy Pavlovs
"Peter McGuire holiday + credited, Peter J. McGuire, union founder",Labor Day,4,Jeopardy Pavlovs
"Peter Minuit + 1626, bought",Manhattan,7,Jeopardy Pavlovs
Peter Noone + group,Herman's Hermits,5,Jeopardy Pavlovs
"Peter Rabbit, Benjamin Bunny + author, characters",Beatrix Potter,7,Jeopardy Pavlovs
Peter Sellers film + TV,Being There,4,Jeopardy Pavlovs
Peter Wolf band,The J. Geils Band,4,Jeopardy Pavlovs
"Peter said when he met Jesus + Where are you going, Rome",Quo Vadis,6,Jeopardy Pavlovs
Peter the Great + capital,St. Petersburg,4,Jeopardy Pavlovs
Peter the Great nationality,Russia,4,Jeopardy Pavlovs
Petrified Forest state,Arizona,5,Jeopardy Pavlovs
Petrology study,rocks,4,Jeopardy Pavlovs
"Petronas Towers + capital, world",Kuala Lumpur,8,Jeopardy Pavlovs
Petruchio play + comedy,The Taming of the Shrew,16,Jeopardy Pavlovs
Phantom automaker,Rolls-Royce,4,Jeopardy Pavlovs
Pharaoh country,Egypt,8,Jeopardy Pavlovs
Pharaoh's daughter,Moses,9,Jeopardy Pavlovs
"Pheidippides + Athens, miles",Marathon,7,Jeopardy Pavlovs
Phenol,Carbolic,4,Jeopardy Pavlovs
Phil & Dottie Winslow + comic strip,Marmaduke,4,Jeopardy Pavlovs
"Phil & Lil + Angelica, TV show",Rugrats,5,Jeopardy Pavlovs
Phil Collins and Peter Gabriel,Genesis,6,Jeopardy Pavlovs
Phil Coulson,Agents of S.H.I.E.L.D,4,Jeopardy Pavlovs
Phil Dunphy series,Modern Family,9,Jeopardy Pavlovs
Phil Keoghan-hosted show,The Amazing Race,5,Jeopardy Pavlovs
Phil Knight company,Nike,7,Jeopardy Pavlovs
"Philadelphia 76ers + nickname, Dr. J",Julius Erving,7,Jeopardy Pavlovs
"Philadelphia A's manager + 1901, 1950, McGillicuddy",Connie Mack,7,Jeopardy Pavlovs
"Philadelphia Warrior + 1960, In the 1962",Wilt Chamberlain,4,Jeopardy Pavlovs
Philadelphia hockey team,the Flyers,4,Jeopardy Pavlovs
Philadelphia in Tripoli + captured,Stephen Decatur,4,Jeopardy Pavlovs
Philadelphia newspaper,Inquirer,4,Jeopardy Pavlovs
Philadelphia printer + 1732,Benjamin Franklin,10,Jeopardy Pavlovs
Philadelphia river,Delaware,4,Jeopardy Pavlovs
Philadelphia's 1st,Benjamin Franklin,5,Jeopardy Pavlovs
Phileas Fogg novel + Jules Verne,Around the World in Eighty Days,14,Jeopardy Pavlovs
Phileas Fogg's valet in Around the World in Eighty + Around the World in 80 days,Passepartout,5,Jeopardy Pavlovs
Philip II kingdom,Macedonia,5,Jeopardy Pavlovs
Philip II of this country,Spain,5,Jeopardy Pavlovs
"Philip John Clapp + ""Jackass"", stage name",Johnny Knoxville,4,Jeopardy Pavlovs
Philip Michael Thomas series + 80s,Miami Vice,6,Jeopardy Pavlovs
Philip Roth novella with Brenda + first,"Goodbye, Columbus",4,Jeopardy Pavlovs
Philip Seymour Hoffman film + 2005,Truman Capote,9,Jeopardy Pavlovs
"Philippine mountain + Philippine volcano's 1991, eruption",Mount Pinatubo,7,Jeopardy Pavlovs
Philippines 1965-1986,Imelda Marcos,7,Jeopardy Pavlovs
Philippines capital city,Manila,16,Jeopardy Pavlovs
Philippines language,Tagalog,10,Jeopardy Pavlovs
Philistine giant,Goliath,8,Jeopardy Pavlovs
Philistine temple + destroyed,Samson,4,Jeopardy Pavlovs
"Philly for New Year's Day + group, Parade",Mummers,5,Jeopardy Pavlovs
Philo T. Farnsworth,TV,4,Jeopardy Pavlovs
Philophobia is the fear,Love,4,Jeopardy Pavlovs
Phobos and Deimos are moons of what planet,Mars,11,Jeopardy Pavlovs
Phoebe Buffay role,Lisa Kudrow,4,Jeopardy Pavlovs
"Phoebus + novel, Gypsy",The Hunchback of Notre Dame,4,Jeopardy Pavlovs
Phoenician city + ancient,Carthage,8,Jeopardy Pavlovs
Phoenicopteridae bird,Flamingo,4,Jeopardy Pavlovs
"Phoenix Foundation + 80s, 90s, agent, Richard Dean Anderson, resourceful",MacGyver,4,Jeopardy Pavlovs
Photoshop + company,adobe,4,Jeopardy Pavlovs
Phuket + country,Thailand,5,Jeopardy Pavlovs
Phyllis Dorothy,P.D. James,4,Jeopardy Pavlovs
Phyllis Lindstrom + role,Cloris Leachman,4,Jeopardy Pavlovs
Physical Graffiti,Led Zeppelin,4,Jeopardy Pavlovs
"Phytophthora infestans + 1845, crop, fungus",potatoes,4,Jeopardy Pavlovs
"Piano Concerto No. 3 + 1909, Russian",Sergei Rachmaninoff,6,Jeopardy Pavlovs
Piazza San Marco + city's,Venice,5,Jeopardy Pavlovs
Picasso painting + Spanish,Guernica,11,Jeopardy Pavlovs
Pickett's Charge + Civil War battle,Gettysburg,7,Jeopardy Pavlovs
Picnic actress,Kim Novak,4,Jeopardy Pavlovs
"Pico de Orizaba + country's highest peak, mountain",Mexico,4,Jeopardy Pavlovs
"Picture Show + Eddie, singer, Rocky Horror Picture",Meat Loaf,7,Jeopardy Pavlovs
Pierides,Muses,4,Jeopardy Pavlovs
"Pierre Aronnax + Verne novel, Nemo, sub, boat",Twenty Thousand Leagues Under the Sea,4,Jeopardy Pavlovs
Pierre Beaumarchais + Beaumarchais' plays,Figaro,8,Jeopardy Pavlovs
Pierre Boulle novel + movie,Planet of the Apes,4,Jeopardy Pavlovs
Pierre de Coubertin,Olympics,4,Jeopardy Pavlovs
Pierre is the capital of which state,South Dakota,4,Jeopardy Pavlovs
Pieta for St. Peter's,Michelangelo,4,Jeopardy Pavlovs
"Pietro Ferrero created this, The + Ferrero spread, hazelnut",Nutella,8,Jeopardy Pavlovs
Pietro Mascagni opera + Rustic Chivalry,Cavalleria rusticana,7,Jeopardy Pavlovs
"Pigeon Forge, Tennessee + park owned",Dollywood,4,Jeopardy Pavlovs
"Piggy, Ralph novel + Simon",Lord of the Flies,6,Jeopardy Pavlovs
Pike's Peak state,Colorado,12,Jeopardy Pavlovs
"Pilgrims how to plant corn + Indian, taught",Squanto,4,Jeopardy Pavlovs
Pillow Talk + Rock Hudson,Doris Day,4,Jeopardy Pavlovs
Pillsbury city,Minneapolis,5,Jeopardy Pavlovs
Pilsner beer + Pilsner country,Czech Republic,7,Jeopardy Pavlovs
Pima state,Arizona,4,Jeopardy Pavlovs
Pine Bluff state + cities,Arkansas,7,Jeopardy Pavlovs
"Pinehurst, NC + sport's Hall of Fame",Golf,4,Jeopardy Pavlovs
Pink Friday + debut,Nicki Minaj,4,Jeopardy Pavlovs
Pink Panther movies + Inspector,Jacques Clouseau,4,Jeopardy Pavlovs
Pink Panther theme + music,Henry Mancini,5,Jeopardy Pavlovs
"Pinkerton detective + author, Nicky, worked",Dashiell Hammett,7,Jeopardy Pavlovs
Pint + beer,Guinness,4,Jeopardy Pavlovs
Pirandello play + 1921,Six Characters in Search of an Author,7,Jeopardy Pavlovs
Piscivorous,Fish,4,Jeopardy Pavlovs
"Pitcairn's Island + 1790, ship",Mutiny on the Bounty,8,Jeopardy Pavlovs
Pitcher with most + MLB,Cy Young,4,Jeopardy Pavlovs
Pitman + Gregg,shorthand,4,Jeopardy Pavlovs
Pitti Palace + city,Florence,8,Jeopardy Pavlovs
"Pittsburgh Penguins + Canada, NHL",Mario Lemieux,7,Jeopardy Pavlovs
"Pittsburgh Steelers + defensive, tackle",Joe Green,4,Jeopardy Pavlovs
Pittsburgh university,Carnegie Mellon,6,Jeopardy Pavlovs
"Pittsburgh's football team + name, pittsburgh team",Steelers,4,Jeopardy Pavlovs
Pizarro conquered + empire,Incas,5,Jeopardy Pavlovs
Place de la Concorde to Place Charles de Gaulle + runs,Champs-Élysées,5,Jeopardy Pavlovs
Plain White T's + song,Hey There Delilah,4,Jeopardy Pavlovs
"Plain and Tall + 1986 Newbery Medal, Patricia MacLachlan, title",Sarah,5,Jeopardy Pavlovs
Plain of Shinar + structure built,Tower of Babel,5,Jeopardy Pavlovs
Plains Indians + animal,Buffalo,4,Jeopardy Pavlovs
Plains state,Nebraska,4,Jeopardy Pavlovs
"Plains, Georgia",Jimmy Carter,8,Jeopardy Pavlovs
"Plan 9 From Outer Space + directed ""Glen or Glenda"", movies",Ed Wood,8,Jeopardy Pavlovs
Planned Parenthood Federation of America,Margaret Sanger,8,Jeopardy Pavlovs
Plant that lives + one year,an annual,4,Jeopardy Pavlovs
"Planters icon + designing, top-hatted, schoolkid won",Mr. Peanut,5,Jeopardy Pavlovs
Plata + country,Argentina,5,Jeopardy Pavlovs
"Platform Diving + 1984, man, platform & springboard, win",Greg Louganis,8,Jeopardy Pavlovs
"Plato's Dialogues + death, Plato & Xenophon, philosopher",Socrates,10,Jeopardy Pavlovs
Platoon director + film,Oliver Stone,12,Jeopardy Pavlovs
"Platt Amendment of 1901 + country, U.S.",Cuba,5,Jeopardy Pavlovs
Play That Funky Music + 1976,Wild Cherry,4,Jeopardy Pavlovs
"Playwright who penned the famous + famous line, The",William Shakespeare,4,Jeopardy Pavlovs
Please Please Me,The Beatles,4,Jeopardy Pavlovs
Please don't squeeze,Charmin,6,Jeopardy Pavlovs
"Pleiades + Japanese, logo",Subaru,4,Jeopardy Pavlovs
Pliny the Elder died + volcano,Vesuvius,4,Jeopardy Pavlovs
"Plop, plop, fizz, fizz, oh what a relief it",Alka-Seltzer,7,Jeopardy Pavlovs
Ploughman Poet,Robert Burns,4,Jeopardy Pavlovs
Plummer's daughter + Christopher,Amanda Plummer,4,Jeopardy Pavlovs
"Pluto Platter + 1957, Fred Morrison",Frisbee,6,Jeopardy Pavlovs
Plutonium symbol,Pu,4,Jeopardy Pavlovs
Plymouth + state,Massachusetts,5,Jeopardy Pavlovs
"Plymouth Notch, Vermont + president",Calvin Coolidge,7,Jeopardy Pavlovs
Plymouth ship + 1620,Mayflower,13,Jeopardy Pavlovs
Pocahontas married in 1614,John Rolfe,8,Jeopardy Pavlovs
Pocahontas' father,Powhatan,5,Jeopardy Pavlovs
Pocahontas' new first name,Rebecca,4,Jeopardy Pavlovs
Poe maiden lived + maiden lived with no other thought than to love and be loved,Annabel Lee,11,Jeopardy Pavlovs
"Poe tale + buried treasure, Captain Kidd, servant",The Gold Bug,4,Jeopardy Pavlovs
Poems are made by fools like me...,But only God can make a tree,4,Jeopardy Pavlovs
Poetic foot + unstressed syllable followed by a stressed,iamb,5,Jeopardy Pavlovs
"Poinsett + country, 1st, U.S.",Mexico,5,Jeopardy Pavlovs
"Point Barrow, Alaska + August 15, 1935, crash, plane",Wiley Post,4,Jeopardy Pavlovs
"Point Loma Lighthouse + California city, Southern California",San Diego,4,Jeopardy Pavlovs
"Poitiers + Agincourt, Battle, Crecy, war",Hundred Years' War,5,Jeopardy Pavlovs
Pokey,Gumby,6,Jeopardy Pavlovs
Pol Pot country + dictator,Cambodia,7,Jeopardy Pavlovs
Pol Pot's Cambodian movement + 1970s,Khmer Rouge,6,Jeopardy Pavlovs
Poland capital,Warsaw,19,Jeopardy Pavlovs
Poland currency + unit,Zloty,7,Jeopardy Pavlovs
Poland's longest river,Vistula,10,Jeopardy Pavlovs
Polaroid camera + invented,Edwin Land,9,Jeopardy Pavlovs
Pole or North Star,Polaris,5,Jeopardy Pavlovs
Police Force in 1829 + London,Robert Peel,4,Jeopardy Pavlovs
Polish count + Savannah,Casimir Pulaski,5,Jeopardy Pavlovs
"Polish electrician + 1980, Nobel Peace Prize",Lech Wa?'sa,4,Jeopardy Pavlovs
Polish port + city,Gdansk,10,Jeopardy Pavlovs
"Polish president in 1990 + 1980, election, leader",Lech Walesa,13,Jeopardy Pavlovs
Polish sausage,Kielbasa,8,Jeopardy Pavlovs
Polly Holliday series + Flo,Alice,4,Jeopardy Pavlovs
Polo line,Ralph Lauren,6,Jeopardy Pavlovs
Polonius + Shakespeare play,Hamlet,8,Jeopardy Pavlovs
Polska,Poland,4,Jeopardy Pavlovs
Pomegranate syrup,grenadine,12,Jeopardy Pavlovs
Pompeia,Julius Caesar,4,Jeopardy Pavlovs
"Pompeii + city, large",Naples,4,Jeopardy Pavlovs
"Pompeii volcano + buried, eruption",Vesuvius,12,Jeopardy Pavlovs
"Pompey + 45 BC, In 60 BC, Roman",Julius Caesar,14,Jeopardy Pavlovs
"Ponce De Leon was searching + 1513, mythical",Fountain of Youth,5,Jeopardy Pavlovs
Ponce de Leon state,Florida,5,Jeopardy Pavlovs
"Ponch & Jon + Ponch series, show",CHiPs,8,Jeopardy Pavlovs
"Ponch on ""CHiPs""",Erik Estrada,4,Jeopardy Pavlovs
Ponderosa Ranch + series' Ponderosa,Bonanza,13,Jeopardy Pavlovs
Pongo and Perdita,101 Dalmatians,8,Jeopardy Pavlovs
Pont Neuf river + Paris,Seine,9,Jeopardy Pavlovs
Ponte Vecchio city + Italian city,Florence,9,Jeopardy Pavlovs
Pony Express Missouri city,St. Joseph,5,Jeopardy Pavlovs
"Ponyboy, Sodapop + novel",The Outsiders,8,Jeopardy Pavlovs
Ponzi scheme + 2008,Bernie Madoff,8,Jeopardy Pavlovs
"Poona + India, sport",Badminton,4,Jeopardy Pavlovs
Poopdeck Pappy + father,Popeye,5,Jeopardy Pavlovs
Poor family,The Grapes of Wrath,4,Jeopardy Pavlovs
Pope Clement VIII said of this beverage + Christian beverage,coffee,4,Jeopardy Pavlovs
Pope Francis nationality,Argentina,5,Jeopardy Pavlovs
Pope John Paul II nationality,Poland,8,Jeopardy Pavlovs
"Pope Leo X + 1520, 1521, wrote",Martin Luther,7,Jeopardy Pavlovs
Pope during World + WWII pope,Pope Pius XII,6,Jeopardy Pavlovs
Popeyes girlfriend,Olive Oyl,4,Jeopardy Pavlovs
Poppin' Fresh + Pillsbury,Pillsbury Doughboy,5,Jeopardy Pavlovs
Porcine animal,Pig,5,Jeopardy Pavlovs
Porfirio Díaz nationality,Mexico,4,Jeopardy Pavlovs
"Porkopolis + Ohio city, city was once",Cincinnati,5,Jeopardy Pavlovs
"Porky's Hare Hunt + 1938, character, debut",Bugs Bunny,5,Jeopardy Pavlovs
"Porsche Spyder + 1955, car, died, collided",James Dean,4,Jeopardy Pavlovs
Port Arthur + state,Texas,4,Jeopardy Pavlovs
"Port Charles + ABC, soap",General Hospital,5,Jeopardy Pavlovs
Port Said,the Suez Canal,6,Jeopardy Pavlovs
Port of Spain is the capital,Trinidad and Tobago,4,Jeopardy Pavlovs
"Porter Wagoner + I Will Always Love You, partner, wrote",Dolly Parton,4,Jeopardy Pavlovs
"Portia Simpson Miller + Caribbean, nation, island, prime minister",Jamaica,11,Jeopardy Pavlovs
"Portland + 1954, Born, The Simpsons",Matt Groening,4,Jeopardy Pavlovs
Portland + capital,Augusta,4,Jeopardy Pavlovs
Portland state capital,Maine,4,Jeopardy Pavlovs
"Portland, Maine + home, poet, Wadsworth",Henry Wadsworth Longfellow,4,Jeopardy Pavlovs
"Portly President + first, U.S. president",William Howard Taft,5,Jeopardy Pavlovs
Portnoy author + Zuckerman,Philip Roth,11,Jeopardy Pavlovs
Porto country + city,Portugal,6,Jeopardy Pavlovs
"Portrait of Adele Bloch-Bauer I + $135 million, 2006, sold",Gustav Klimt,5,Jeopardy Pavlovs
Portrait of Dr. Gachet + artist,Vincent van Gogh,5,Jeopardy Pavlovs
Portrait of the Artist as a Young Dog,Dylan Thomas,6,Jeopardy Pavlovs
Portuguese South American country + official Portuguese language,Brazil,10,Jeopardy Pavlovs
"Portuguese colony in China + 1887, 1999, treaty China, Portuguese territory given to China",Macao,15,Jeopardy Pavlovs
"Portuguese explorer + 1488, Cape of Good Hope",Bartolomeu Dias,4,Jeopardy Pavlovs
Portuguese explorer + 1519,Ferdinand Magellan,8,Jeopardy Pavlovs
Portuguese explorer in India + 1498,Vasco da Gama,14,Jeopardy Pavlovs
Portuguese for quince jam + name,Marmalade,4,Jeopardy Pavlovs
Portuguese fortified wine + Portuguese island's wine,Madeira,9,Jeopardy Pavlovs
"Portuguese island group + Portuguese archipelago, Atlantic island group",the Azores,16,Jeopardy Pavlovs
Portuguese prince + Portuguese exploration,Prince Henry the Navigator,9,Jeopardy Pavlovs
"Portuguese word for shrimp + African country, camaroes, name",Cameroon,4,Jeopardy Pavlovs
"Poseidon + Athena, hair, turned",Medusa,4,Jeopardy Pavlovs
Positively charged particle,Proton,8,Jeopardy Pavlovs
"Post cereal + 1897, name",Grape-Nuts,4,Jeopardy Pavlovs
Post-Impressionist + Mont Sainte-Victoire,Paul Cezanne,11,Jeopardy Pavlovs
