Janos Kadar,Hungary,4,Jeopardy Pavlovs
January 1 1660,Samuel Pepys,3,Jeopardy Pavlovs
January 1 1863,the Emancipation Proclamation,4,Jeopardy Pavlovs
January 1 1892,Ellis Island,4,Jeopardy Pavlovs
January 1 1993,Czechoslovakia,3,Jeopardy Pavlovs
January 15 1967,the Super Bowl,3,Jeopardy Pavlovs
January 21 1793,Louis XVI,5,Jeopardy Pavlovs
January 3 1990,Manuel Noriega,4,Jeopardy Pavlovs
January 30 1649,King Charles I,4,Jeopardy Pavlovs
6-Jan,the Epiphany,3,Jeopardy Pavlovs
8-Jan,New Orleans,3,Jeopardy Pavlovs
Japanese Art,Ikebana,3,Jeopardy Pavlovs
Japanese Emperor,Hirohito,3,Jeopardy Pavlovs
Japanese Island,Okinawa,3,Jeopardy Pavlovs
Japanese Religion,Shintoism,3,Jeopardy Pavlovs
Japanese Sport,Sumo wrestling,4,Jeopardy Pavlovs
Jason And The Argonauts,the Golden Fleece,3,Jeopardy Pavlovs
Jason Bateman,Arrested Development,3,Jeopardy Pavlovs
Jason Bourne,Robert Ludlum,3,Jeopardy Pavlovs
Jason Miller,That Championship Season,3,Jeopardy Pavlovs
Jason Voorhees,Friday the 13th,3,Jeopardy Pavlovs
Jazz Singer,Ella Fitzgerald,4,Jeopardy Pavlovs
Jazz Trumpeter,Miles Davis,3,Jeopardy Pavlovs
Jean Auel,Clan of the Cave Bear,3,Jeopardy Pavlovs
Jean Lafitte,New Orleans,3,Jeopardy Pavlovs
Jean Nidetch,Weight Watchers,4,Jeopardy Pavlovs
Jean Valjean,Les Miserables,5,Jeopardy Pavlovs
Jean-Paul Marat,Charlotte Corday,3,Jeopardy Pavlovs
Jean-Paul Sartre,Simone de Beauvoir,5,Jeopardy Pavlovs
Jean-baptiste Poquelin,Moličre,3,Jeopardy Pavlovs
Jed Clampett,The Beverly Hillbillies,3,Jeopardy Pavlovs
Jeff Probst,Survivor,3,Jeopardy Pavlovs
Jeff Spicoli,Fast Times At Ridgemont High,4,Jeopardy Pavlovs
Jennifer Saunders,Absolutely Fabulous,3,Jeopardy Pavlovs
Jenny Lind,P.T. Barnum,5,Jeopardy Pavlovs
Jerimoth Hill,Rhode Island,3,Jeopardy Pavlovs
Jerome David,J.D. Salinger,3,Jeopardy Pavlovs
Jerry Falwell,the Moral Majority,4,Jeopardy Pavlovs
Jerry Garcia,The Grateful Dead,4,Jeopardy Pavlovs
Jerry Lewis,The Nutty Professor,4,Jeopardy Pavlovs
Jerry Maguire,Tom Cruise,3,Jeopardy Pavlovs
Jerry Of The Islands,Jack London,3,Jeopardy Pavlovs
Jesse James,Robert Ford,4,Jeopardy Pavlovs
Jessica Lange,Sam Shepard,6,Jeopardy Pavlovs
Jewish Day Of Atonement,Yom Kippur,3,Jeopardy Pavlovs
Jewish Festival,Passover,3,Jeopardy Pavlovs
Jewish Justice,Louis Brandeis,3,Jeopardy Pavlovs
Jewish Penicillin,chicken soup,3,Jeopardy Pavlovs
Jiang Qing,the Gang of Four,4,Jeopardy Pavlovs
Jim Anderson,Robert Young,3,Jeopardy Pavlovs
Jim Beam,Bourbon,4,Jeopardy Pavlovs
Jim Carrey,Bruce Almighty,4,Jeopardy Pavlovs
Jim Davis,Garfield,4,Jeopardy Pavlovs
Jim Guy Tucker,Arkansas,3,Jeopardy Pavlovs
Jim Hawkins,Treasure Island,6,Jeopardy Pavlovs
Jim Lovell,Apollo 13,5,Jeopardy Pavlovs
Jim Phelps,Mission: Impossible,3,Jeopardy Pavlovs
Jim Rockford,James Garner,3,Jeopardy Pavlovs
Jimi Hendrix,Purple Haze,3,Jeopardy Pavlovs
Jimmy Dean,Big Bad John,3,Jeopardy Pavlovs
Jimmy Hoffa,the Teamsters,3,Jeopardy Pavlovs
Jimmy Page,Led Zeppelin,3,Jeopardy Pavlovs
Jimmy Smits,L.A. Law,3,Jeopardy Pavlovs
Jing-Mei Woo,The Joy Luck Club,3,Jeopardy Pavlovs
Jo's Boys,Little Men,3,Jeopardy Pavlovs
Joad Family,The Grapes of Wrath,3,Jeopardy Pavlovs
Joan Of Arc,Orleans,6,Jeopardy Pavlovs
Joanna Kramer,Meryl Streep,3,Jeopardy Pavlovs
Joanne Kathleen,J.K. Rowling,3,Jeopardy Pavlovs
Jody Tiflin,The Red Pony,3,Jeopardy Pavlovs
Joe Buck,Midnight Cowboy,3,Jeopardy Pavlovs
Joe DiMaggio,Marilyn Monroe,6,Jeopardy Pavlovs
Joe Klein,Primary Colors,4,Jeopardy Pavlovs
Joe Pesci,Goodfellas,3,Jeopardy Pavlovs
Joe Shuster,Superman,4,Jeopardy Pavlovs
Johann Christian,Johann Sebastian Bach,6,Jeopardy Pavlovs
Johann Christoph,Johann Sebastian Bach,3,Jeopardy Pavlovs
Johann Strauss,Die Fledermaus,3,Jeopardy Pavlovs
Johann Wyss,the Swiss Family Robinson,3,Jeopardy Pavlovs
John 11,Lazarus,4,Jeopardy Pavlovs
John Adams,the Federalists,4,Jeopardy Pavlovs
John And Henry,Churchill,3,Jeopardy Pavlovs
John B Watson,Behaviorism,3,Jeopardy Pavlovs
John Berendt,Midnight in the Garden of Good and Evil,3,Jeopardy Pavlovs
John Bunyan,The Pilgrim's Progress,15,Jeopardy Pavlovs
John Candy,Uncle Buck,4,Jeopardy Pavlovs
John Carver,the Plymouth Colony,3,Jeopardy Pavlovs
John Chapman,Johnny Appleseed,5,Jeopardy Pavlovs
John Clark,Tom Clancy,3,Jeopardy Pavlovs
John D MacDonald,Travis McGee,3,Jeopardy Pavlovs
John Denver,Rocky Mountain High,3,Jeopardy Pavlovs
John Donne's,For Whom the Bell Tolls,3,Jeopardy Pavlovs
John Dryden,Poet Laureate,3,Jeopardy Pavlovs
John Elway,the Denver Broncos,4,Jeopardy Pavlovs
John Ericsson,Monitor,3,Jeopardy Pavlovs
John F Kennedy School Of Government,Harvard,3,Jeopardy Pavlovs
John Fitch,Steamboat,3,Jeopardy Pavlovs
John Franklin,the Northwest Passage,3,Jeopardy Pavlovs
John Guare,Six Degrees of Separation,3,Jeopardy Pavlovs
John Hoppner,George III,3,Jeopardy Pavlovs
John Houseman,The Paper Chase,3,Jeopardy Pavlovs
John Huston,The Man Who Would Be King,4,Jeopardy Pavlovs
John Jakes,North And South,3,Jeopardy Pavlovs
John Kennedy Toole,The Confederacy of Dunces,7,Jeopardy Pavlovs
John Knowles,A Separate Peace,6,Jeopardy Pavlovs
John Le,The Spy Who Came in from the Cold,3,Jeopardy Pavlovs
John Lennon,Yoko Ono,5,Jeopardy Pavlovs
John Lloyd,Chris Evert,3,Jeopardy Pavlovs
John Malkovich,In the Line of Fire,3,Jeopardy Pavlovs
John McClane,Die Hard,4,Jeopardy Pavlovs
John Merrick,The Elephant Man,6,Jeopardy Pavlovs
John Milton,Paradise Lost,7,Jeopardy Pavlovs
John Montagu,a sandwich,3,Jeopardy Pavlovs
John Nash,A Beautiful Mind,3,Jeopardy Pavlovs
John Paul Jones,Led Zeppelin,3,Jeopardy Pavlovs
John Pennekamp Coral Reef State Park,Florida,3,Jeopardy Pavlovs
John Roebling,the Brooklyn Bridge,3,Jeopardy Pavlovs
John Speke,Lake Victoria,4,Jeopardy Pavlovs
John Sutter,Sacramento,3,Jeopardy Pavlovs
John The Baptist,Elizabeth,8,Jeopardy Pavlovs
John Updike,The Witches of Eastwick,6,Jeopardy Pavlovs
John Watson,Sherlock Holmes,3,Jeopardy Pavlovs
John Wayne,True Grit,7,Jeopardy Pavlovs
John Wilkes Booth,Sic Semper Tyrannis,3,Jeopardy Pavlovs
Johnny B Goode,Chuck Berry,3,Jeopardy Pavlovs
Johnny Bench,catchers,3,Jeopardy Pavlovs
Johnny Tremain,The Revolutionary War,3,Jeopardy Pavlovs
Johns Hopkins University,Baltimore,3,Jeopardy Pavlovs
Joint Chiefs Of Staff,Colin Powell,8,Jeopardy Pavlovs
Jon Cryer,Two and a Half Men,3,Jeopardy Pavlovs
Jon Voight,Midnight Cowboy,3,Jeopardy Pavlovs
Jonathan Buttall,The Blue Boy,3,Jeopardy Pavlovs
Jonathan Harker,Count Dracula,9,Jeopardy Pavlovs
Jonathan Pryce And Lea Salonga,Miss Saigon,3,Jeopardy Pavlovs
Jose Cuervo,tequila,3,Jeopardy Pavlovs
Jose Napoleon Duarte,El Salvador,3,Jeopardy Pavlovs
Joseph Andrews,Henry Fielding,4,Jeopardy Pavlovs
Joseph Campbell,Bill Moyers,3,Jeopardy Pavlovs
Joseph Cinque,Amistad,3,Jeopardy Pavlovs
Joseph Conrad,the heart of darkness,11,Jeopardy Pavlovs
Joseph Ii,Amadeus,4,Jeopardy Pavlovs
Joseph P Kennedy II,Massachusetts,3,Jeopardy Pavlovs
Joseph Pulitzer,Columbia,3,Jeopardy Pavlovs
Joseph Smith,Brigham Young,4,Jeopardy Pavlovs
Joseph Wadsworth,Connecticut,3,Jeopardy Pavlovs
Joy Of The Mountain,Oregano,3,Jeopardy Pavlovs
Joy To The World,Three Dog Night,3,Jeopardy Pavlovs
Joyce Hall,Hallmark,3,Jeopardy Pavlovs
Joycelyn Elders,the Surgeon General,3,Jeopardy Pavlovs
Juan Carlos,Francisco Franco,4,Jeopardy Pavlovs
Jude Fawley,Jude the Obscure,3,Jeopardy Pavlovs
Jude The Obscure,Thomas Hardy,6,Jeopardy Pavlovs
Judy Collins,Send In The Clowns,4,Jeopardy Pavlovs
Judy Garland,Meet Me In St. Louis,4,Jeopardy Pavlovs
Judy Holliday,Born Yesterday,5,Jeopardy Pavlovs
Jules Verne's,Captain Nemo,4,Jeopardy Pavlovs
Julia Morgan,William Randolph Hearst,3,Jeopardy Pavlovs
Julia Ward Howe,The Battle Hymn of the Republic,4,Jeopardy Pavlovs
Juliette Gordon Low,the Girl Scouts,3,Jeopardy Pavlovs
Julio Gonzalez,Pablo Picasso,3,Jeopardy Pavlovs
July 1 1997,Hong Kong,4,Jeopardy Pavlovs
July 10 1962,Telstar,4,Jeopardy Pavlovs
July 14 1789,The Bastille,7,Jeopardy Pavlovs
20-Jul,Neil Armstrong,4,Jeopardy Pavlovs
July 22 1934,John Dillinger,3,Jeopardy Pavlovs
24-Jul,Simón Bolķvar,7,Jeopardy Pavlovs
25-Jul,Andrea Doria,3,Jeopardy Pavlovs
26-Jul,Eva Peron,3,Jeopardy Pavlovs
27-Jul,The Korean War,3,Jeopardy Pavlovs
July 3 1754,the French and Indian War,4,Jeopardy Pavlovs
July 4 1776,the Declaration of Independence,3,Jeopardy Pavlovs
July 4 1826,Thomas Jefferson,3,Jeopardy Pavlovs
July 4 1863,Vicksburg,3,Jeopardy Pavlovs
July 4 1939,Lou Gehrig,3,Jeopardy Pavlovs
July Movement,Fidel Castro,3,Jeopardy Pavlovs
Jumping Flea,a ukulele,3,Jeopardy Pavlovs
June 1 1812,James Madison,3,Jeopardy Pavlovs
14-Jun,Flag Day,4,Jeopardy Pavlovs
June 16 1904,Ulysses,3,Jeopardy Pavlovs
June 17 1775,Bunker Hill,8,Jeopardy Pavlovs
June 18 1815,Waterloo,5,Jeopardy Pavlovs
24-Jun,St. John the Baptist,3,Jeopardy Pavlovs
June 25 1876,General George Custer,5,Jeopardy Pavlovs
June 26 1963,Ich bin ein Berliner,3,Jeopardy Pavlovs
June Holiday,Flag Day,3,Jeopardy Pavlovs
Junk Bond King,Michael Milken,3,Jeopardy Pavlovs
Jupiter Ii,Lost in Space,3,Jeopardy Pavlovs
Jurassic Park,Michael Crichton,10,Jeopardy Pavlovs
Just Shoot Me,David Spade,4,Jeopardy Pavlovs
Justin Huish,Archery,3,Jeopardy Pavlovs
Jutland Peninsula,Denmark,4,Jeopardy Pavlovs
K-paul's Louisiana,Paul Prudhomme,3,Jeopardy Pavlovs
Kalaallit Nunaat,Greenland,3,Jeopardy Pavlovs
Kaleidoscope Eyes,Lucy In The Sky With Diamonds,3,Jeopardy Pavlovs
Kangaroo Island,Australia,3,Jeopardy Pavlovs
Kansas City-based,Hallmark,3,Jeopardy Pavlovs
Kansas Girl,The Wizard of Oz,3,Jeopardy Pavlovs
Kansas-Nebraska Act,The Missouri Compromise,3,Jeopardy Pavlovs
Kareem Abdul-Jabbar,Lew Alcindor,3,Jeopardy Pavlovs
Kate Capshaw,Steven Spielberg,3,Jeopardy Pavlovs
Kate Hudson,Goldie Hawn,4,Jeopardy Pavlovs
Katherine Anne Porter,Ship of Fools,8,Jeopardy Pavlovs
Katherine Harris,Florida,3,Jeopardy Pavlovs
Kathie Lee,Regis Philbin,3,Jeopardy Pavlovs
Kathleen Blanco,Louisiana,3,Jeopardy Pavlovs
Kazuo Ishiguro,The Remains of the Day,4,Jeopardy Pavlovs
Keep Hope Alive,Jesse Jackson,3,Jeopardy Pavlovs
Kelsey Grammer,Frasier,4,Jeopardy Pavlovs
Kemmons Wilson,Holiday Inn,4,Jeopardy Pavlovs
Ken Burns,the Civil War,3,Jeopardy Pavlovs
Kennebec River,Augusta,5,Jeopardy Pavlovs
Kennedy Center,Mark Twain,3,Jeopardy Pavlovs
Kenneth Grahame,The Wind In The Willows,5,Jeopardy Pavlovs
Kensington Gardens,Peter Pan,3,Jeopardy Pavlovs
Kent Family Chronicles,John Jakes,4,Jeopardy Pavlovs
Kentucky Bourbon,Jim Beam,3,Jeopardy Pavlovs
Kentucky Fort,Fort Knox,4,Jeopardy Pavlovs
Kentucky Park,Mammoth Cave,3,Jeopardy Pavlovs
Kenyan Capital,Nairobi,10,Jeopardy Pavlovs
Kenyatta Conference,Nairobi,3,Jeopardy Pavlovs
Keri Russell,Felicity,4,Jeopardy Pavlovs
Kevin Kline,The Big Chill,3,Jeopardy Pavlovs
Kevin Spacey,American Beauty,3,Jeopardy Pavlovs
Key West,Ernest Hemingway,9,Jeopardy Pavlovs
Keyboard Instrument,the harpsichord,6,Jeopardy Pavlovs
Keystone State,Pennsylvania,4,Jeopardy Pavlovs
Khaled Hosseini,The Kite Runner,4,Jeopardy Pavlovs
Kids Say The Darndest Things!,Art Linkletter,4,Jeopardy Pavlovs
Kill A Mockingbird,Boo Radley,3,Jeopardy Pavlovs
Kill Bill,Uma Thurman,3,Jeopardy Pavlovs
Kim Basinger,Alec Baldwin,3,Jeopardy Pavlovs
Kim Carnes,Bette Davis,3,Jeopardy Pavlovs
Kim Hunter,A Streetcar Named Desire,3,Jeopardy Pavlovs
Kim Il-sung,North Korea,3,Jeopardy Pavlovs
Kim Zmeskal,Gymnastics,3,Jeopardy Pavlovs
King Ahab,Jezebel,3,Jeopardy Pavlovs
King Arthur's,Queen Guinevere,3,Jeopardy Pavlovs
King Charles I,Oliver Cromwell,3,Jeopardy Pavlovs
King Christian,Denmark,6,Jeopardy Pavlovs
King Fahd,Saudi Arabia,3,Jeopardy Pavlovs
King George,G.F. Handel,3,Jeopardy Pavlovs
King Hassan II,Morocco,3,Jeopardy Pavlovs
King James,"Mary, Queen of Scots",3,Jeopardy Pavlovs
King Leopold III,Belgium,3,Jeopardy Pavlovs
King Louie,The Jungle Book,3,Jeopardy Pavlovs
King Louis Ix,The Crusades,3,Jeopardy Pavlovs
King Michael,Romania,4,Jeopardy Pavlovs
King Mohammed VI,Morocco,3,Jeopardy Pavlovs
King Mswati III,Swaziland,3,Jeopardy Pavlovs
King Of Aragon,King Ferdinand,4,Jeopardy Pavlovs
King Of Beers,Budweiser,4,Jeopardy Pavlovs
King Of Britain,Cymbeline,3,Jeopardy Pavlovs
King Of England,William the Conqueror,5,Jeopardy Pavlovs
King Of France,Louis XVI,3,Jeopardy Pavlovs
King Of Israel,Solomon,3,Jeopardy Pavlovs
King Of Italy,Victor Emmanuel,3,Jeopardy Pavlovs
King Of Jordan,King Hussein,9,Jeopardy Pavlovs
King Of Judea,Herod the Great,3,Jeopardy Pavlovs
King Of Lydia,Croesus,4,Jeopardy Pavlovs
King Of Rock,Elvis Presley,3,Jeopardy Pavlovs
King Of Spain,Juan Carlos,3,Jeopardy Pavlovs
King Of The Road,Roger Miller,5,Jeopardy Pavlovs
King Of The Wild Frontier,Davy Crockett,4,Jeopardy Pavlovs
King Of Thebes,Oedipus,3,Jeopardy Pavlovs
King Of Wessex,Alfred the Great,3,Jeopardy Pavlovs
King Priam,Cassandra,3,Jeopardy Pavlovs
King Rama,Bangkok,5,Jeopardy Pavlovs
King Solomon's Mines,H. Rider Haggard,3,Jeopardy Pavlovs
King Victor Emmanuel III,Benito Mussolini,3,Jeopardy Pavlovs
King William Iv,Adelaide,3,Jeopardy Pavlovs
King Zog,Albania,3,Jeopardy Pavlovs
King's College,Columbia,5,Jeopardy Pavlovs
Kingdom Of Sweets,The Nutcracker,3,Jeopardy Pavlovs
Kinsey Millhone,Sue Grafton,4,Jeopardy Pavlovs
Kipling Novel,Captains Courageous,3,Jeopardy Pavlovs
Kipling Story,The Man Who Would Be King,3,Jeopardy Pavlovs
Kirk Douglas,Spartacus,5,Jeopardy Pavlovs
Kirov Ballet,Rudolf Nureyev,3,Jeopardy Pavlovs
"Kiss Me, Kate",The Taming Of The Shrew,5,Jeopardy Pavlovs
Kissing Disease,Mononucleosis,6,Jeopardy Pavlovs
Kit Kat Club,Cabaret,3,Jeopardy Pavlovs
Kitchen Cabinet,Andrew Jackson,4,Jeopardy Pavlovs
Kitchen Debate,Nikita Khrushchev,3,Jeopardy Pavlovs
Kitty Hawk,The Wright Brothers,3,Jeopardy Pavlovs
Kol Nidre,Yom Kippur,3,Jeopardy Pavlovs
Komodo National Park,Indonesia,3,Jeopardy Pavlovs
Korean War,M*A*S*H,4,Jeopardy Pavlovs
Kramer Vs Kramer,Meryl Streep,3,Jeopardy Pavlovs
Kris Kringle,Miracle On 34th Street,3,Jeopardy Pavlovs
Kristen Bell,Veronica Mars,3,Jeopardy Pavlovs
Kruger National Park,South Africa,5,Jeopardy Pavlovs
Kuala Lumpur,Malaysia,8,Jeopardy Pavlovs
Kubla Khan,Samuel Taylor Coleridge,5,Jeopardy Pavlovs
Kublai Khan,Marco Polo,8,Jeopardy Pavlovs
Kunta Kinte,Alex Haley,3,Jeopardy Pavlovs
Kurt Cobain,Nirvana,4,Jeopardy Pavlovs
Kurt Russell,Backdraft,3,Jeopardy Pavlovs
Kyle Chandler,Friday Night Lights,3,Jeopardy Pavlovs
Kyra Sedgwick,Kevin Bacon,3,Jeopardy Pavlovs
L'Enfant et Les Sortileges,Maurice Ravel,4,Jeopardy Pavlovs
L'anse Aux,Newfoundland,3,Jeopardy Pavlovs
L'etat C'est Moi,Louis XIV,3,Jeopardy Pavlovs
LA Confidential,Kim Basinger,3,Jeopardy Pavlovs
LA Kings,Wayne Gretzky,3,Jeopardy Pavlovs
LA Laker,Kobe Bryant,3,Jeopardy Pavlovs
LIttle Johnny Jones,George M. Cohan,3,Jeopardy Pavlovs
LPGA Hall of Fame,Nancy Lopez,3,Jeopardy Pavlovs
La Arena,the Staples Center,3,Jeopardy Pavlovs
La Bamba,Lou Diamond Phillips,3,Jeopardy Pavlovs
La Boheme,Giacomo Puccini,3,Jeopardy Pavlovs
La Cenerentola,Cinderella,3,Jeopardy Pavlovs
La Comedie Humaine,Honore de Balzac,6,Jeopardy Pavlovs
La Dolce Vita,Federico Fellini,3,Jeopardy Pavlovs
La Florentine,Spinach,4,Jeopardy Pavlovs
La Guaira,Caracas,3,Jeopardy Pavlovs
La Landmark,the Hollywood Bowl,3,Jeopardy Pavlovs
La Petite Roche,Little Rock,3,Jeopardy Pavlovs
La Plata,Eva Peron,3,Jeopardy Pavlovs
La Pucelle,Joan of Arc,5,Jeopardy Pavlovs
La Quebrada,Acapulco,3,Jeopardy Pavlovs
La Strada,Federico Fellini,4,Jeopardy Pavlovs
La Traviata,Giuseppe Verdi,9,Jeopardy Pavlovs
La Vie En Rose,Edith Piaf,4,Jeopardy Pavlovs
Labor Camp,Aleksandr Solzhenitsyn,3,Jeopardy Pavlovs
Labor Union,Solidarity,4,Jeopardy Pavlovs
Lady Anne,Richard III,3,Jeopardy Pavlovs
Lady Brett Ashley,The Sun Also Rises,5,Jeopardy Pavlovs
Lady Chatterley's Lover,D.H. Lawrence,3,Jeopardy Pavlovs
Lady Day,Billie Holiday,5,Jeopardy Pavlovs
Lady Sings The Blues,Billie Holiday,4,Jeopardy Pavlovs
Lake Champlain,Vermont,6,Jeopardy Pavlovs
Lake District,William Wordsworth,3,Jeopardy Pavlovs
Lake Eyre,Australia,5,Jeopardy Pavlovs
Lake Havasu City,the London Bridge,3,Jeopardy Pavlovs
Lake Maracaibo,Venezuela,3,Jeopardy Pavlovs
Lake Michigan,Chicago,6,Jeopardy Pavlovs
Lake Nasser,Aswan High Dam,3,Jeopardy Pavlovs
Lake Of The Woods,Minnesota,5,Jeopardy Pavlovs
Lake Ontario,Toronto,3,Jeopardy Pavlovs
Lake Placid,the Adirondacks,4,Jeopardy Pavlovs
Lake Poet,William Wordsworth,9,Jeopardy Pavlovs
Lake Superior,the Edmund Fitzgerald,5,Jeopardy Pavlovs
Lake Washington,Seattle,5,Jeopardy Pavlovs
Lake Wobegon,Garrison Keillor,5,Jeopardy Pavlovs
Lamb Chop,Shari Lewis,4,Jeopardy Pavlovs
Lambeau Field,the Green Bay Packers,3,Jeopardy Pavlovs
Lana Turner,Artie Shaw,3,Jeopardy Pavlovs
Land Acquisition,the Louisiana Purchase,3,Jeopardy Pavlovs
Land Bridge,the Bering Strait,3,Jeopardy Pavlovs
Land Der Berge Land Am Strome,Austria,3,Jeopardy Pavlovs
Land Mammal,Elephant,5,Jeopardy Pavlovs
Land Of Enchantment,New Mexico,6,Jeopardy Pavlovs
Land Of Fire,Tierra del Fuego,3,Jeopardy Pavlovs
Language Of Ancient,Sanskrit,3,Jeopardy Pavlovs
Lapis Lazuli,ultramarine,3,Jeopardy Pavlovs
Lara Croft,Angelina Jolie,4,Jeopardy Pavlovs
Large African Lake,Lake Victoria,3,Jeopardy Pavlovs
Large Bay,the Bay of Bengal,4,Jeopardy Pavlovs
Large Bee,the bumblebee,3,Jeopardy Pavlovs
Large Claw,the fiddler crab,3,Jeopardy Pavlovs
Large Danish,Greenland,3,Jeopardy Pavlovs
Large Flightless,the cassowary,3,Jeopardy Pavlovs
Large Island Off,Madagascar,3,Jeopardy Pavlovs
Large Land,Rhinoceros,3,Jeopardy Pavlovs
Large Masses,a glacier,3,Jeopardy Pavlovs
Large Molecules,Polymers,3,Jeopardy Pavlovs
Large Peninsula,the Yucatįn,4,Jeopardy Pavlovs
Large River,the Rio Grande,3,Jeopardy Pavlovs
Largest African Lake,Lake Victoria,4,Jeopardy Pavlovs
Largest Alaska City,Anchorage,3,Jeopardy Pavlovs
Largest Artificial,Lake Mead,3,Jeopardy Pavlovs
Largest Bird,the ostrich,4,Jeopardy Pavlovs
Largest Bone,the humerus,3,Jeopardy Pavlovs
Largest Kentucky City,Louisville,4,Jeopardy Pavlovs
Largest Land,elephants,3,Jeopardy Pavlovs
Largest Living Bird,the ostrich,3,Jeopardy Pavlovs
Largest Moons,Galileo,3,Jeopardy Pavlovs
Largest Oregon City,Portland,4,Jeopardy Pavlovs
Largest Planet,Jupiter,4,Jeopardy Pavlovs
Largest Predatory Fish,Great White Shark,3,Jeopardy Pavlovs
Largest Private Employer,Wal-Mart,3,Jeopardy Pavlovs
Largest Private Landowner,Ted Turner,3,Jeopardy Pavlovs
Largest Rodent,the capybara,4,Jeopardy Pavlovs
Largest Scottish City,Glasgow,4,Jeopardy Pavlovs
Largest Snake,Anaconda,3,Jeopardy Pavlovs
Largest Tennessee City,Memphis,3,Jeopardy Pavlovs
Larry Bird,"Earvin ""Magic"" Johnson",3,Jeopardy Pavlovs
Larry David,Curb Your Enthusiasm,6,Jeopardy Pavlovs
Larry Fortensky,Elizabeth Taylor,3,Jeopardy Pavlovs
Lars Ulrich,Metallica,3,Jeopardy Pavlovs
Las Cruces,New Mexico,3,Jeopardy Pavlovs
Las Meninas,Diego Velasquez,3,Jeopardy Pavlovs
Lassen Peak,the Cascades,3,Jeopardy Pavlovs
Last Battle,the Hundred Years' War,3,Jeopardy Pavlovs
Last Book,Revelation,3,Jeopardy Pavlovs
Last Car,the caboose,4,Jeopardy Pavlovs
Last Chapter,Jane Eyre,3,Jeopardy Pavlovs
Last Day,Halloween,3,Jeopardy Pavlovs
Last Drop,Maxwell House,3,Jeopardy Pavlovs
Last Element,Zirconium,3,Jeopardy Pavlovs
Last Film,Charlie Chaplin,4,Jeopardy Pavlovs
Last King Of Greece,Constantine,3,Jeopardy Pavlovs
Last Major Battle,Yorktown,4,Jeopardy Pavlovs
Last Monday,Memorial Day,3,Jeopardy Pavlovs
Last Play,Arthur Miller,3,Jeopardy Pavlovs
Last Possible Moment,the eleventh hour,3,Jeopardy Pavlovs
Last President,Mikhail Gorbachev,4,Jeopardy Pavlovs
Last Stand,George Custer,7,Jeopardy Pavlovs
Last Surviving Signer,John Alden,3,Jeopardy Pavlovs
Last Train,Clarksville,5,Jeopardy Pavlovs
Last Will,The Testament,3,Jeopardy Pavlovs
Last Word,Citizen Kane,3,Jeopardy Pavlovs
Last Words,Lord Nelson,3,Jeopardy Pavlovs
Late Late,Craig Ferguson,3,Jeopardy Pavlovs
Lateran Treaty,Vatican City,3,Jeopardy Pavlovs
Latin Motto,E Pluribus Unum,3,Jeopardy Pavlovs
Latin Phrase,E Pluribus Unum,4,Jeopardy Pavlovs
Laughing Gas,nitrous oxide,3,Jeopardy Pavlovs
Laughing Jackass,Kookaburra,4,Jeopardy Pavlovs
Launched A Thousand Ships,Helen of Troy,3,Jeopardy Pavlovs
Laura Hillenbrand,Seabiscuit,3,Jeopardy Pavlovs
Laura Ingalls Wilder,Little House on the Prairie,3,Jeopardy Pavlovs
Laura Keene,Our American Cousin,4,Jeopardy Pavlovs
Laura Palmer's,Twin Peaks,3,Jeopardy Pavlovs
Laura Petrie,Mary Tyler Moore,3,Jeopardy Pavlovs
Laura Wingfield,The Glass Menagerie,3,Jeopardy Pavlovs
Laurel Tree,the bay leaf,3,Jeopardy Pavlovs
Laurence Harvey,The Manchurian Candidate,3,Jeopardy Pavlovs
Laurence Olivier,Marathon Man,4,Jeopardy Pavlovs
Laurie Metcalf,Roseanne,3,Jeopardy Pavlovs
Lavender Mist,Jackson Pollock,3,Jeopardy Pavlovs
Law And Order Svu,Mariska Hargitay,3,Jeopardy Pavlovs
Law Of Independent Assortment,Gregor Mendel,3,Jeopardy Pavlovs
Law Of Planetary Motion,Johannes Kepler,3,Jeopardy Pavlovs
Law Professor,Anita Hill,3,Jeopardy Pavlovs
Law School,Harvard,5,Jeopardy Pavlovs
Law Student,The Pelican Brief,4,Jeopardy Pavlovs
Lawn Weed,dandelions,8,Jeopardy Pavlovs
Laws Of Heredity,Gregor Mendel,5,Jeopardy Pavlovs
Laws Of Planetary Motion,Johannes Kepler,5,Jeopardy Pavlovs
Layer Of Skin,the epidermis,3,Jeopardy Pavlovs
Le Dejeuner Sur L'herbe,Edouard Manet,3,Jeopardy Pavlovs
Lea Thompson,Howard The Duck,3,Jeopardy Pavlovs
Leading With My Chin,Jay Leno,3,Jeopardy Pavlovs
Leafy Green,Spinach,3,Jeopardy Pavlovs
League Of Nations,Woodrow Wilson,4,Jeopardy Pavlovs
Leather Shorts,Lederhosen,3,Jeopardy Pavlovs
Leather-Stocking Tales,James Fenimore Cooper,3,Jeopardy Pavlovs
Leave Of Absence,furlough,3,Jeopardy Pavlovs
Led Zeppelin,Jimmy Page,4,Jeopardy Pavlovs
Lee Radziwill,Jacqueline Kennedy Onassis,3,Jeopardy Pavlovs
Leg Muscle,Charley horse,3,Jeopardy Pavlovs
Legal Holiday,Pennsylvania,3,Jeopardy Pavlovs
Legal Thriller,John Grisham,4,Jeopardy Pavlovs
Legend Says,Paul Bunyan,3,Jeopardy Pavlovs
